symbol_a,symbol_b,pearson_rho,stage1_rank,n_obs,n_obs_trading_days,data_start,data_end,Q_beta,Q_alpha,Q_beta_sqrt,Q_alpha_sqrt,Q_beta_annualised,Q_alpha_annualised,R,R_sqrt,SNR_beta_R,SNR_alpha_R,log_likelihood,log_likelihood_per_obs,em_iterations,em_converged,beta_initial,beta_final,beta_mean,beta_std,beta_drift_total,alpha_initial,alpha_final,alpha_mean,alpha_std,P_beta_final,P_alpha_final,kalman_gain_beta_mean,kalman_gain_alpha_mean,innovation_mean,innovation_std,spread_mean,spread_std,spread_skew,spread_kurtosis,spread_min,spread_max,spread_autocorr_lag1,ou_kappa,ou_mu,ou_sigma,half_life_minutes,half_life_hours,ou_equilibrium_minutes,spread_stationary_std,ar1_phi,ar1_c,ar1_phi_pvalue,adf_stat,adf_pvalue,adf_critical_1pct,adf_critical_5pct,adf_critical_10pct,hurst_exponent,tradeable,tradeable_reason,runtime_s,skipped,skip_reason,error
HUDCO,IREDA,0.468618,108,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0011685645,0.034184272,8.5575082e-10,8.5575082e-10,78709.911,1.778755,15,False,0.82229395,0.80712473,0.80291007,0.0039261976,0.015169212,1.3997426,1.3991035,1.3983094,0.00084790076,8.4150241e-09,4.3001279e-08,6.6277469e-05,4.6398271e-06,-0.0054303296,0.039441416,-0.00023391441,0.034182597,0.64047189,1.0240241,-0.084083459,0.11552905,0.99955472,0.00048796248,-0.0030430733,0.001020194,1420.4928,23.67488,4261.4784,0.032656871,0.99951216,-1.4845433e-06,0.00029200435,-3.1770317,0.021353265,-3.4304979,-2.8616053,-2.5668048,0.50369062,True,PASS,7.16,False,,
CDSL,IREDA,0.468388,109,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0010162771,0.031879102,9.8398358e-10,9.8398358e-10,79297.322,1.79203,12,True,0.98796869,0.95593528,0.96900545,0.0069796024,0.032033407,2.485791,2.48088,2.4835174,0.0013919714,7.9674451e-09,4.2964531e-08,6.8279931e-05,5.0644487e-06,-0.021955882,0.031802863,0.00013053051,0.031877369,-0.11957507,-0.63239556,-0.12111025,0.073320023,0.99948074,0.00052779066,-0.0018674675,0.0010274174,1313.2994,21.888324,3939.8983,0.031622856,0.99947235,-9.8537186e-07,0.00028618268,-3.0048987,0.034439448,-3.4304978,-2.8616053,-2.5668048,0.48154137,True,PASS,6.93,False,,
IREDA,JIOFIN,0.46647,110,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,6.5802702e-08,1e-12,0.00025652037,1e-06,0.0062183553,9.45e-08,2.1247731e-07,0.00046095262,0.30969283,4.7063848e-06,237155.02,5.359435,15,False,0.4961343,0.50260117,0.49460274,0.0085678143,0.0064668767,2.1083449,2.1083257,2.108332,6.114838e-06,7.9048559e-09,4.4249559e-08,0.16427625,1.0805634e-06,8.3125754e-07,0.0009456002,-3.4109818e-09,0.00010951725,0.17433582,40.862715,-0.0020692944,0.0027165398,-0.4325298,20.723266,-9.222752e-09,0.00063568204,0.033447777,0.00055746295,0.10034333,9.8740619e-05,-0.43251491,-9.222752e-09,0,-79.258667,0,-3.4304979,-2.8616054,-2.5668048,-0.0011232512,False,HL=0.0<15,7.08,False,,
HINDZINC,NMDC,0.465536,111,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.8300347e-06,4.7514401e-05,0.0013527877,0.0068930691,0.17293828,4.4901109,0.0010800728,0.03286446,0.0016943624,0.043991852,104291.02,2.356859,15,False,0.84349555,0.77869982,0.80891581,0.023229777,0.064795728,2.553641,2.9621784,2.819934,0.092805501,0.023427288,0.47626393,0.025336633,0.14367833,1.0499443e-05,0.0019074698,8.2896426e-08,0.0011759388,-0.19399441,83.494842,-0.033726367,0.035528441,0.49746038,0.69830575,-3.1561381e-08,0.001389589,0.99261273,0.016543546,2.9778382,0.0011758409,0.49742736,-1.5861886e-08,0,-63.173939,0,-3.4304979,-2.8616054,-2.5668048,-0.0054750255,False,HL=1.0<15,7.55,False,,
M&M,TVSMOTOR,0.464958,112,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00052501143,0.022913128,1.9047204e-09,1.9047204e-09,91297.621,2.063223,15,False,0.11130136,0.091595123,0.099544008,0.0075473447,0.019706236,7.3087517,7.3063969,7.3074254,0.0009730261,3.4096931e-09,4.3674261e-08,6.3316544e-05,4.8544612e-06,-0.0097593468,0.027172953,-8.121804e-05,0.022911239,-0.30048569,0.30163667,-0.081268223,0.069052959,0.99914146,0.00086534918,-0.00085610402,0.0009495963,801.00288,13.350048,2403.0086,0.022825922,0.99913503,-7.4050847e-07,5.6327076e-06,-4.1836825,0.00070208316,-3.4304978,-2.8616053,-2.5668048,0.50497314,True,PASS,6.21,False,,
ADANIGREEN,ADANIPORTS,0.464637,113,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,4.5969152e-07,1e-12,0.00067800555,1e-06,0.043440849,9.45e-08,1.5017717e-06,0.0012254679,0.30609947,6.6588018e-07,190188.49,4.298045,15,False,1.4587417,1.4719808,1.4583251,0.0083331409,0.013239104,-3.7518567,-3.7518521,-3.7518536,1.4295788e-06,2.6085051e-08,4.4249971e-08,0.12916848,8.0437732e-08,2.2708421e-06,0.0013407499,5.9387453e-09,0.00010287725,0.14047236,34.415158,-0.0024911848,0.0018520241,-0.4799082,20.723266,3.3158689e-09,0.00058102376,0.033447777,0.00055746295,0.10034333,9.0250537e-05,-0.47987387,3.3158689e-09,0,-78.65019,0,-3.4304979,-2.8616054,-2.5668048,-0.00030977856,False,HL=0.0<15,7.27,False,,
IRFC,RAILTEL,0.463854,114,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00022165738,0.014888163,4.5114671e-09,4.5114671e-09,106329.17,2.402919,15,False,0.52286507,0.50028496,0.51407677,0.0085827854,0.022580111,1.7167333,1.7127826,1.7152551,0.0015621957,3.7509078e-09,4.3099253e-08,9.5145098e-05,1.0544982e-05,-0.0073537543,0.018396425,-8.354233e-05,0.014886646,-0.070345316,-0.0307957,-0.043598178,0.081028121,0.99807121,0.0019339009,-0.00031220128,0.00092505402,358.41918,5.973653,1075.2575,0.014874247,0.99806797,-6.0318291e-07,2.9771622e-11,-5.2243901,7.8380503e-06,-3.4304978,-2.8616053,-2.5668048,0.45455317,True,PASS,6.46,False,,
GRSE,HAL,0.462828,115,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,5.0065042e-07,1e-12,0.00070756655,1e-06,0.047311465,9.45e-08,2.8830445e-06,0.001697953,0.17365338,3.4685556e-07,177011.68,4.000264,15,False,3.8122263,3.8193502,3.8335773,0.02501018,0.0071238977,-24.190319,-24.19031,-24.190313,2.8556706e-06,3.8621286e-08,4.4249988e-08,0.11121579,4.8544018e-08,1.2228806e-06,0.003343788,2.6869464e-08,0.00032102344,0.40452375,108.89894,-0.010242176,0.0092435677,-0.44230832,20.723266,5.078488e-08,0.001853553,0.033447777,0.00055746295,0.10034333,0.00028791275,-0.44230705,5.078488e-08,0,-77.663612,0,-3.4304979,-2.8616054,-2.5668048,-0.00099458517,False,HL=0.0<15,7.79,False,,
COFORGE,HCLTECH,0.461475,116,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.012314602,0.11097118,8.1204413e-11,8.1204413e-11,25298.641,0.571721,15,False,0.23211716,0.18797121,0.19558737,0.0081127835,0.044145953,5.8392505,5.8363291,5.8373842,0.0011281439,1.6114757e-08,4.3914167e-08,3.1938944e-05,7.0681563e-07,-0.088456832,0.098014923,-0.0011185842,0.11129119,-0.2756475,-1.0494406,-0.27273903,0.20599689,0.99993305,8.4953294e-05,-0.020631833,0.0012878359,8159.1561,135.98593,24477.468,0.098799656,0.99991505,-1.7526677e-06,0.061264926,-1.5649807,0.50115696,-3.4304978,-2.8616053,-2.5668048,0.50267178,False,ADF_p=0.5012; HL=8159>1440,7.97,False,,
PERSISTENT,TECHM,0.461287,117,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,3.453187e-08,1e-12,0.00018582753,1e-06,0.0032632617,9.45e-08,3.261675e-07,0.00057111076,0.10587158,3.0659094e-06,229577.51,5.188192,15,False,-0.015445805,-0.045725104,-0.036169557,0.016772704,0.030279299,8.8733012,8.8732525,8.8732683,1.497679e-05,6.1567177e-09,4.4249721e-08,0.11854896,9.0252535e-07,-5.7695914e-06,0.0013122328,-1.4402994e-08,0.0002261153,2.6717292,288.25707,-0.0074367636,0.011331015,-0.40726222,20.723266,-1.452776e-08,0.0013295076,0.033447777,0.00055746295,0.10034333,0.00020651268,-0.40725582,-1.452776e-08,0,-77.879452,0,-3.4304979,-2.8616054,-2.5668048,-0.0016161131,False,HL=0.0<15,8.02,False,,
M&M,MARUTI,0.460228,118,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0004290685,0.020713969,2.3306302e-09,2.3306302e-09,98113.208,2.217248,15,False,0.1402298,0.12541854,0.13159484,0.0055833947,0.014811261,6.8630416,6.8614933,6.862188,0.00062898428,2.6347302e-09,4.38091e-08,6.4874959e-05,4.7235207e-06,-0.0066308709,0.024325311,-6.4152585e-05,0.020711442,-0.18096057,0.26572908,-0.073324022,0.063688865,0.99899727,0.001010721,-0.00069577937,0.00092774529,685.79474,11.429912,2057.3842,0.020634697,0.99898979,-7.0288359e-07,1.0388907e-06,-4.7384367,7.1220871e-05,-3.4304978,-2.8616053,-2.5668048,0.50527477,True,PASS,6.7,False,,
OBEROIRLTY,PRESTIGE,0.460185,119,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,5.0863807e-06,0.00011571151,0.0022553006,0.010756928,0.48066298,10.934737,0.0022400236,0.047328888,0.0022706817,0.051656377,85213.753,1.925735,15,False,0.64795814,0.57582564,0.59534239,0.021173907,0.072132494,2.5930388,3.2643857,3.0413494,0.18404543,0.037773329,1.9840471,0.032973189,0.11579958,9.9219875e-06,0.0011709246,-1.7864163e-08,0.00070415797,0.8021295,97.470843,-0.021608016,0.023653796,0.2598273,1.3471293,1.8380095e-08,0.0011558821,0.51453648,0.008575608,1.5436094,0.00070419658,0.25998553,1.3601536e-08,0,-69.128592,0,-3.4304979,-2.8616054,-2.5668048,-0.0091420524,False,HL=0.5<15,7.16,False,,
EICHERMOT,TVSMOTOR,0.460097,120,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1.6594926e-06,1e-06,0.0012882129,9.45e-08,0.15682205,0.0019427108,0.044076194,5.1474464e-10,0.00085421492,96705.021,2.185424,15,False,1.0414339,1.0416876,1.0416885,1.0964955e-06,0.00025364057,0.32381755,0.42314405,0.34691438,0.028069922,8.5911166e-07,0.000112936,1.0634068e-05,0.028772584,7.6884474e-05,0.0033654712,8.5282011e-07,0.002444245,0.22911803,6.8206858,-0.023500242,0.027602794,0.92622593,0.076598832,-1.7070449e-06,0.00095690209,9.0490568,0.15081761,27.14717,0.0024447893,0.92626137,-1.2587516e-07,0,-32.54556,0,-3.4304979,-2.8616054,-2.5668048,0.21738422,False,HL=9.0<15,7.61,False,,
COFORGE,LTM,0.459551,121,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0054068231,0.073531103,1.8495149e-10,1.8495149e-10,35629.325,0.805182,15,False,0.25420065,0.21845003,0.22558925,0.010138418,0.035750623,5.3399591,5.3370035,5.3378599,0.0012209735,9.258672e-09,4.3857494e-08,3.4884545e-05,1.1925262e-06,-0.054090204,0.081570654,-0.00088518539,0.074113134,-0.39589436,-0.86949902,-0.21422714,0.13203437,0.99985331,0.00014127047,0.0010925446,0.0012694749,4906.5256,81.775426,14719.577,0.075523729,0.99985874,1.5433339e-07,0.041388598,-1.6910473,0.435731,-3.4304978,-2.8616053,-2.5668048,0.49596694,False,ADF_p=0.4357; HL=4907>1440,6.85,False,,
INOXWIND,NBCC,0.459383,122,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,2.7745856e-07,1e-12,0.00052674336,1e-06,0.026219834,9.45e-08,5.9328961e-07,0.00077025295,0.46766125,1.6855175e-06,214851.91,4.85541,15,False,-0.092300246,-0.16639703,-0.15449734,0.037004309,0.074096784,5.3287204,5.3286757,5.3286907,1.3965941e-05,2.8170791e-08,4.4249667e-08,0.19973955,5.4014558e-07,-8.3892564e-06,0.0014938895,-2.3025226e-08,0.00016647429,0.16113746,129.79224,-0.0050391817,0.0052253323,-0.38824797,20.723266,-3.4935427e-08,0.00098767482,0.033447777,0.00055746295,0.10034333,0.00015341573,-0.38824497,-3.4935427e-08,0,-77.88816,0,-3.4304979,-2.8616054,-2.5668048,-0.0020725641,False,HL=0.0<15,7.4,False,,
IRCON,IREDA,0.458962,123,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0036262903,0.060218687,2.7576391e-10,2.7576391e-10,56992.98,1.287977,15,False,0.38850511,0.37926968,0.38441143,0.0051223778,0.0092354324,3.1396257,3.1370699,3.1381893,0.0011117765,1.3536774e-08,4.3378434e-08,5.3600993e-05,2.1346353e-06,-0.016307627,0.064076234,-0.00065433745,0.060213658,-0.57328593,0.20940232,-0.17678854,0.14559708,0.99979014,0.00020545489,-0.0040268053,0.0012336745,3373.7196,56.22866,10121.159,0.060859357,0.99979457,-8.2724184e-07,0.017458512,-1.975704,0.29732658,-3.4304978,-2.8616053,-2.5668048,0.50139065,False,ADF_p=0.2973; HL=3374>1440,7.68,False,,
BSE,MCX,0.458421,124,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0017414794,0.041731036,5.7422443e-10,5.7422443e-10,69717.429,1.575535,15,False,1.0129607,0.99810699,0.99479702,0.0037657168,0.014853698,0.22957878,0.22890242,0.22850912,0.00048462006,5.717974e-09,4.3743081e-08,4.7949004e-05,2.456713e-06,-0.0098309439,0.047735185,8.912321e-05,0.041732996,0.055186889,0.25752959,-0.11718331,0.13163208,0.99946684,0.0005476497,-0.0004711167,0.0013629103,1265.6762,21.094603,3797.0286,0.041181377,0.9994525,-2.5793628e-07,0.00021009885,-3.3851603,0.01147528,-3.4304979,-2.8616053,-2.5668048,0.50084083,True,PASS,7.35,False,,
IRCON,RITES,0.458171,125,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,8.0630585e-08,1e-12,0.00028395525,1e-06,0.0076195903,9.45e-08,4.176249e-07,0.00064623904,0.19306939,2.3944933e-06,223704.21,5.055462,15,False,-0.074018633,-0.097844604,-0.085575413,0.019584667,0.02382597,5.4641199,5.4640455,5.4640704,2.2960532e-05,1.4287733e-08,4.4249462e-08,0.16093526,1.0820051e-06,-3.2655803e-06,0.001504087,-2.8145732e-08,0.0002518953,0.36733021,79.841578,-0.0063686737,0.0062396949,-0.35850598,20.723266,-4.6926228e-08,0.0015138503,0.033447777,0.00055746295,0.10034333,0.00023514666,-0.35849548,-4.6926228e-08,0,-76.767907,0,-3.4304979,-2.8616054,-2.5668048,-0.0024924754,False,HL=0.0<15,8.1,False,,
IRFC,RECLTD,0.458039,126,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,7.8847282e-09,1e-12,8.8795992e-05,1e-06,0.00074510681,9.45e-08,5.2555447e-07,0.00072495136,0.015002685,1.9027523e-06,231086.69,5.222298,15,False,0.010225115,-0.017173134,-0.0026506231,0.016138419,0.027398249,4.6975293,4.6973687,4.6974213,5.0022874e-05,9.1002937e-09,4.4248734e-08,0.086163783,3.2110432e-06,-7.2806067e-06,0.0012499575,-7.6252104e-08,0.00058495694,0.23634291,101.75645,-0.015889104,0.01684696,0.13312032,2.0165284,-9.9708787e-08,0.0011747169,0.34373291,0.0057288819,1.0311987,0.00058494635,0.13311679,-8.6435873e-08,0,-72.16842,0,-3.4304979,-2.8616054,-2.5668048,-0.0096748984,False,HL=0.3<15,7.24,False,,
ANGELONE,BSE,0.457551,127,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,6.359264e-08,1e-12,0.00025217581,1e-06,0.0060095044,9.45e-08,4.1025205e-07,0.00064050921,0.15500871,2.4375259e-06,220825.09,4.990398,15,False,0.083108892,0.1036112,0.074468792,0.014269065,0.020502312,4.9736552,4.9736298,4.973637,7.7519466e-06,5.9974024e-09,4.424985e-08,0.11432539,4.5221045e-07,4.3433893e-06,0.0014195728,-1.1027237e-08,0.00015795371,-0.11028234,317.73282,-0.007025379,0.0067278997,-0.42347603,20.723266,-1.4825174e-08,0.00092121148,0.033447777,0.00055746295,0.10034333,0.00014309196,-0.42348156,-1.4825174e-08,0,-78.38841,0,-3.4304979,-2.8616054,-2.5668048,-0.001373503,False,HL=0.0<15,7.15,False,,
LODHA,PRESTIGE,0.457512,128,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,2.2726393e-07,1e-12,0.00047672207,1e-06,0.021476442,9.45e-08,8.2950876e-07,0.00091077371,0.27397412,1.2055328e-06,203139.39,4.590721,15,False,-0.23145185,-0.2663543,-0.25894806,0.02152308,0.03490245,8.7375236,8.7375062,8.737512,5.4009331e-06,1.5666393e-08,4.4249919e-08,0.12917473,2.0146758e-07,-5.959223e-06,0.0015761246,-1.2696908e-08,0.00012967097,-0.20985998,249.24653,-0.004851476,0.0053610025,-0.43914174,20.723266,-1.6285852e-08,0.00075001034,0.033447777,0.00055746295,0.10034333,0.00011649926,-0.43913903,-1.6285852e-08,0,-80.242184,0,-3.4304979,-2.8616054,-2.5668048,-0.0010058637,False,HL=0.0<15,7.56,False,,
IREDA,PFC,0.457218,129,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0012113048,0.034803805,8.2555602e-10,8.2555602e-10,66538.543,1.503696,15,False,0.32861194,0.30391122,0.3084483,0.0090584208,0.024700715,3.0123975,3.0091411,3.009954,0.0015445923,6.6586091e-09,4.3398025e-08,5.9350392e-05,3.8044838e-06,-0.016783353,0.044546334,1.4491079e-05,0.034883186,-0.19494918,-0.49156217,-0.088361776,0.089897419,0.99958892,0.00042733348,-0.0017138109,0.0010003244,1622.0287,27.033812,4866.0862,0.034217037,0.99957276,-7.322123e-07,0.00086086836,-2.9746594,0.037329616,-3.4304978,-2.8616053,-2.5668048,0.48789131,False,HL=1622>1440,6.7,False,,
SBIN,UNIONBANK,0.456457,130,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00014057518,0.01185644,7.1136314e-09,7.1136314e-09,25122.075,0.567731,15,False,0.30656001,0.30494061,0.31570605,0.0071405626,0.0016194079,5.3291731,5.3281273,5.3304557,0.0013159374,3.8399537e-09,4.2771142e-08,0.00011699542,1.5062911e-05,-0.00037477511,0.028792749,-9.7392621e-05,0.020819833,0.4601207,0.20969555,-0.065486332,0.065601802,0.99935488,0.00064188152,-0.00080619821,0.00074797561,1079.8678,17.997796,3239.6034,0.02087589,0.99935832,-5.1731769e-07,8.5651508e-05,-3.7619513,0.0033214939,-3.4304979,-2.8616054,-2.5668048,0.52120625,True,PASS,8.02,False,,
IREDA,SUZLON,0.456338,131,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00038347101,0.019582416,2.607759e-09,2.607759e-09,103513.27,2.339283,15,True,0.59190888,0.57409063,0.58443137,0.0054304935,0.017818249,2.5912682,2.5878746,2.5905092,0.0013933919,7.1453036e-09,4.2155323e-08,9.5960378e-05,1.0619031e-05,-0.0060801045,0.021922659,5.3578066e-06,0.019581316,0.27751753,-0.39080477,-0.053250178,0.062450613,0.99884701,0.0011651782,-0.00090055945,0.00094057184,594.8851,9.9147517,1784.6553,0.01948412,0.9988355,-1.0487012e-06,1.6827547e-07,-4.3424647,0.00037472191,-3.4304978,-2.8616053,-2.5668048,0.46540857,True,PASS,6.43,False,,
HINDCOPPER,VEDL,0.455493,132,44205,117.9,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,5.0213864e-07,1e-12,0.00070861742,1e-06,0.047452102,9.45e-08,1.1847267e-06,0.0010884515,0.42384343,8.4407649e-07,197051.04,4.457664,15,False,0.28249556,0.34315146,0.34766725,0.023759958,0.060655898,4.3229112,4.322905,4.3229064,1.7998812e-06,3.3881949e-08,4.4204909e-08,0.1682521,1.7423258e-07,8.0108655e-06,0.0018091417,-9.7944912e-09,0.00016462228,0.022768422,311.05307,-0.0071403889,0.0065406057,-0.43831464,20.723266,-7.2213818e-09,0.00095256353,0.033447777,0.00055746295,0.10034333,0.00014796188,-0.43829732,-7.2213818e-09,0,-77.515643,0,-3.430498,-2.8616054,-2.5668048,-0.0010125764,False,HL=0.0<15,7.35,False,,
COFORGE,WIPRO,0.4527,133,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.010080533,0.10040186,9.9201099e-11,9.9201099e-11,32896.061,0.743414,15,False,0.49302146,0.44354774,0.45014217,0.0066577526,0.049473723,4.8344734,4.8311181,4.8323723,0.0012695648,2.0000446e-08,4.3766704e-08,3.9811763e-05,9.2995735e-07,-0.076971066,0.083072289,-0.001749552,0.10038878,-0.15672209,-0.97704881,-0.2442475,0.20117424,0.99992477,0.00010453474,-0.024342485,0.0012313859,6630.7831,110.51305,19892.349,0.08516259,0.99989547,-2.5445023e-06,0.036517738,-1.8262481,0.36751027,-3.4304978,-2.8616053,-2.5668048,0.50209964,False,ADF_p=0.3675; HL=6631>1440,6.68,False,,
OIL,ONGC,0.450011,134,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,6.0523724e-08,1e-12,0.0002460157,1e-06,0.0057194919,9.45e-08,2.4751909e-07,0.0004975129,0.24452144,4.0400924e-06,234250.36,5.293794,15,False,0.049458533,0.078021093,0.066345005,0.01252879,0.02856256,5.7578594,5.7578158,5.7578302,1.3287966e-05,8.311682e-09,4.4249605e-08,0.16034964,1.0894094e-06,4.0388533e-06,0.0011237317,-9.7663006e-09,0.00015355123,0.22429136,93.490851,-0.0044861874,0.0041082029,-0.43060236,20.723266,-1.6115105e-08,0.00089221216,0.033447777,0.00055746295,0.10034333,0.00013858749,-0.43060102,-1.6115105e-08,0,-77.886673,0,-3.4304979,-2.8616054,-2.5668048,-0.0011026043,False,HL=0.0<15,7.84,False,,
HUDCO,NBCC,0.44953,135,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0001525079,0.012349409,6.5570375e-09,6.5570375e-09,-5884.4325,-0.132982,15,False,0.53717317,0.53323757,0.52045238,0.0087580804,0.0039356008,2.9154711,2.9161599,2.9137031,0.0019308024,4.5674657e-09,4.2430321e-08,0.00011578941,1.5986981e-05,0.00066285319,0.033173101,-0.00013197847,0.024765287,0.29614803,0.010123794,-0.072641672,0.074634339,0.99916933,0.00089062425,-0.0020978946,0.0010096057,778.27117,12.971186,2334.8135,0.023921563,0.99910977,-1.867604e-06,2.164785e-06,-4.2455909,0.00055110962,-3.4304979,-2.8616053,-2.5668048,0.49177485,True,PASS,6.89,False,,
INFY,PERSISTENT,0.449526,136,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00024418788,0.015626512,4.0952073e-09,4.0952073e-09,97546.908,2.20445,15,False,0.40270364,0.3804148,0.39641524,0.0099631556,0.02228884,3.8280219,3.8249412,3.8268811,0.0012187918,2.3972473e-09,4.369356e-08,8.246961e-05,7.0458704e-06,-0.0083279903,0.020890049,-4.7681785e-05,0.015625458,-0.23207333,0.9323733,-0.088102954,0.051778134,0.99838751,0.0016245308,5.371337e-05,0.00088770847,426.6753,7.111255,1280.0259,0.015573685,0.99837679,8.7188187e-08,9.0659389e-10,-5.2161969,8.1467646e-06,-3.4304978,-2.8616053,-2.5668048,0.50319007,True,PASS,6.49,False,,
BDL,DATAPATTNS,0.449022,137,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0028059985,0.052971676,3.5637938e-10,3.5637938e-10,46906.857,1.060042,15,False,0.54359058,0.50953497,0.52503253,0.012126061,0.03405561,3.0037901,3.0000532,3.0019351,0.0014724201,6.8995073e-09,4.3805226e-08,4.2991755e-05,1.7990993e-06,-0.038592057,0.062389279,0.00051503842,0.052968947,0.71307727,0.15450028,-0.12739324,0.15301097,0.99976481,0.00022843691,-0.0064027811,0.0011488659,3034.3047,50.571745,9102.9142,0.053749103,0.99977159,-1.4624644e-06,0.013367262,-1.9955377,0.2885331,-3.4304978,-2.8616053,-2.5668048,0.4974475,False,ADF_p=0.2885; HL=3034>1440,7.26,False,,
JIOFIN,NBCC,0.447525,138,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0012485104,0.035334267,8.0095446e-10,8.0095446e-10,65216.105,1.47381,15,False,0.1168003,0.072238396,0.086137747,0.012139694,0.044561907,5.1675539,5.1597722,5.1629137,0.0027594802,9.3126143e-09,4.2866781e-08,6.8196733e-05,4.6977848e-06,-0.033121314,0.03571287,-0.00063834901,0.035341063,-0.3852231,-0.7423805,-0.10792521,0.079661178,0.99966277,0.0003541111,-0.003656982,0.00091789743,1957.4285,32.623809,5872.2856,0.034491286,0.99964595,-1.2947487e-06,0.0020666726,-2.9093392,0.044272708,-3.4304978,-2.8616053,-2.5668048,0.49946335,False,HL=1957>1440,6.39,False,,
ACC,AMBUJACEM,0.447382,139,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00045962461,0.021438858,2.1756885e-09,2.1756885e-09,75650.42,1.709614,15,False,0.11612922,0.073171082,0.090556656,0.013991032,0.042958143,6.7915753,6.7849929,6.7879606,0.0024092449,4.5501652e-09,4.3258352e-08,7.3943379e-05,6.7633089e-06,-0.020028462,0.026738011,-0.00020071367,0.021490385,-1.080663,1.5795455,-0.10046368,0.038861906,0.99921283,0.00079836094,-0.00043348644,0.00085285708,868.2128,14.470213,2604.6384,0.021343303,0.99920196,-3.4594053e-07,1.1623164e-05,-3.6704809,0.0045480551,-3.4304979,-2.8616053,-2.5668048,0.47089853,True,PASS,7.31,False,,
